,SEASON_ID,Player_ID,Game_ID, GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,"FG_PCT,FG3M",FG3A,"FG3_PCT,FTM",FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,GAME_DATE,FG_PCT,FG3M,FG3_PCT,FTM
12,22017,201142,0021700963,,GSW vs. BKN,W,35,7,16,,2,,4,0.75,0,6,6,3,0,1,3,3,19,-3,1,"MAR 06, 2018",0.438,2,1.0,3
13,22017,201142,0021700928,,GSW @ ATL,W,35,12,19,,2,,6,0.667,0,3,3,5,1,2,4,2,28,-5,1,"MAR 02, 2018",0.632,0,0.0,4
14,22017,201142,0021700917,,GSW @ WAS,W,37,12,20,,6,,6,0.833,0,6,6,4,0,0,3,3,32,17,2,"FEB 28, 2018",0.6,3,0.5,5
15,22017,201142,0021700900,,GSW @ NYK,W,28,6,10,,3,,8,1.0,0,9,9,4,1,1,2,1,22,27,1,"FEB 26, 2018",0.6,2,0.667,8
16,22017,201142,0021700887,,GSW vs. OKC,W,32,10,20,,6,,4,1.0,0,5,5,2,1,1,2,0,28,20,1,"FEB 24, 2018",0.5,4,0.667,4
17,22017,201142,0021700872,,GSW vs. LAC,W,38,7,15,,4,,10,0.8,0,3,3,8,0,2,2,2,24,7,1,"FEB 22, 2018",0.467,2,0.5,8
18,22017,201142,0021700864,,GSW @ POR,L,37,17,27,,14,,10,1.0,0,7,7,6,0,2,4,1,50,-6,1,"FEB 14, 2018",0.63,6,0.429,10
19,22017,201142,0021700846,,GSW vs. PHX,W,30,8,9,,1,,2,0.0,0,7,7,6,0,2,4,2,17,21,1,"FEB 12, 2018",0.889,1,1.0,0
20,22017,201142,0021700831,,GSW vs. SAS,W,29,3,9,,1,,4,1.0,1,5,6,6,0,2,1,1,10,6,1,"FEB 10, 2018",0.333,0,0.0,4
21,22017,201142,0021700815,,GSW vs. DAL,W,30,8,13,,6,,4,1.0,0,9,9,4,1,2,1,1,24,3,1,"FEB 08, 2018",0.615,4,0.667,4
22,22017,201142,0021700803,,GSW vs. OKC,L,30,8,14,,8,,15,0.933,1,5,6,1,1,1,5,1,33,-17,1,"FEB 06, 2018",0.571,3,0.375,14
23,22017,201142,0021700782,,GSW @ DEN,L,42,12,16,,2,,9,0.778,0,6,6,7,0,2,1,1,31,14,1,"FEB 03, 2018",0.75,0,0.0,7
24,22017,201142,0021700774,,GSW @ SAC,W,37,12,17,,7,,3,1.0,0,4,4,6,0,0,5,2,33,4,1,"FEB 02, 2018",0.706,6,0.857,3
25,22017,201142,0021700751,,GSW @ UTA,L,30,5,13,,5,,8,0.875,0,2,2,3,1,0,0,0,17,-17,1,"JAN 30, 2018",0.385,0,0.0,7
26,22017,201142,0021700728,,GSW vs. BOS,W,36,7,18,,5,,7,0.714,1,8,9,2,1,1,2,3,20,9,1,"JAN 27, 2018",0.389,1,0.2,5
27,22017,201142,0021700713,,GSW vs. MIN,W,37,10,19,,9,,2,1.0,0,10,10,11,2,3,4,2,28,19,1,"JAN 25, 2018",0.526,6,0.667,2
28,22017,201142,0021700699,,GSW vs. NYK,W,32,4,10,,5,,4,1.0,1,3,4,14,2,2,5,3,14,10,1,"JAN 23, 2018",0.4,2,0.4,4
29,22017,201142,0021700679,,GSW @ HOU,L,35,9,17,,6,,5,0.8,0,7,7,5,0,2,4,2,26,-10,2,"JAN 20, 2018",0.529,4,0.667,4
30,22017,201142,0021700657,,GSW @ CHI,W,35,6,15,,5,,7,1.0,0,8,8,7,1,0,0,1,19,21,1,"JAN 17, 2018",0.4,0,0.0,7
31,22017,201142,0021700646,,GSW @ CLE,W,35,9,16,,6,,10,1.0,0,5,5,8,3,1,3,3,32,9,1,"JAN 15, 2018",0.563,4,0.667,10
32,22017,201142,0021700631,,GSW @ TOR,W,37,10,18,,6,,2,1.0,0,6,6,5,0,1,1,2,25,0,1,"JAN 13, 2018",0.556,3,0.5,2
33,22017,201142,0021700622,,GSW @ MIL,W,36,12,20,,6,,2,0.0,1,5,6,6,2,0,3,2,26,12,1,"JAN 12, 2018",0.6,2,0.333,0
34,22017,201142,0021700613,,GSW vs. LAC,L,31,14,18,,7,,8,0.75,0,4,4,4,1,1,5,3,40,-4,1,"JAN 10, 2018",0.778,6,0.857,6
35,22017,201142,0021700562,,GSW @ DAL,W,38,10,21,,5,,4,1.0,1,11,12,6,0,4,2,1,25,5,1,"JAN 03, 2018",0.476,1,0.2,4
36,22017,201142,0021700535,,GSW vs. MEM,W,35,7,12,,4,,4,1.0,1,4,5,9,1,1,1,1,20,18,1,"DEC 30, 2017",0.583,2,0.5,4
37,22017,201142,0021700528,,GSW vs. CHA,L,34,8,19,,5,,7,1.0,0,4,4,6,0,0,3,3,27,-6,1,"DEC 29, 2017",0.421,4,0.8,7
38,22017,201142,0021700514,,GSW vs. UTA,W,29,7,10,,3,,5,1.0,0,6,6,4,0,3,2,3,21,22,1,"DEC 27, 2017",0.7,2,0.667,5
39,22017,201142,0021700494,,GSW vs. CLE,W,37,8,19,,9,,7,0.857,2,5,7,3,2,5,4,3,25,4,1,"DEC 25, 2017",0.421,3,0.333,6
40,22017,201142,0021700489,,GSW vs. DEN,L,35,6,18,,5,,7,0.857,1,5,6,1,2,2,2,0,18,-13,1,"DEC 23, 2017",0.333,0,0.0,6
41,22017,201142,0021700479,,GSW vs. LAL,W,38,9,20,,10,,13,0.923,0,7,7,7,2,4,1,3,33,15,1,"DEC 22, 2017",0.45,3,0.3,12
42,22017,201142,0021700464,,GSW vs. MEM,W,33,8,20,,8,,5,0.8,1,7,8,2,0,2,4,3,22,2,1,"DEC 20, 2017",0.4,2,0.25,4
43,22017,201142,0021700450,,GSW @ LAL,W,41,10,29,,11,,13,0.923,0,11,11,8,1,3,2,3,36,1,1,"DEC 18, 2017",0.345,4,0.364,12
44,22017,201142,0021700417,,GSW vs. DAL,W,34,15,23,,8,,2,1.0,0,11,11,7,0,2,5,2,36,14,1,"DEC 14, 2017",0.652,4,0.5,2
45,22017,201142,0021700395,,GSW vs. POR,W,36,11,21,,4,,4,1.0,2,7,9,5,0,3,4,1,28,8,1,"DEC 11, 2017",0.524,2,0.5,4
46,22017,201142,0021700368,,GSW @ DET,W,39,12,23,,6,,10,0.9,1,9,10,7,1,5,2,3,36,12,1,"DEC 08, 2017",0.522,3,0.5,9
47,22017,201142,0021700358,,GSW @ CHA,W,36,13,28,,10,,6,1.0,0,11,11,10,0,2,3,2,35,7,1,"DEC 06, 2017",0.464,3,0.3,6
48,22017,201142,0021700346,,GSW @ NOP,W,35,8,21,,5,,3,0.667,0,7,7,5,2,1,7,3,19,-8,1,"DEC 04, 2017",0.381,1,0.2,2
49,22017,201142,0021700335,,GSW @ MIA,W,28,9,18,,7,,4,1.0,1,2,3,7,1,0,4,1,24,18,1,"DEC 03, 2017",0.5,2,0.286,4
50,22017,201142,0021700318,,GSW @ ORL,W,30,10,14,,3,,5,1.0,0,2,2,7,0,4,1,3,25,6,1,"DEC 01, 2017",0.714,0,0.0,5
51,22017,201142,0021700312,,GSW @ LAL,W,42,12,25,,7,,4,0.5,0,7,7,5,1,1,6,4,29,8,1,"NOV 29, 2017",0.48,3,0.429,2
52,22017,201142,0021700263,,GSW @ OKC,L,33,8,17,,5,,2,1.0,0,5,5,2,2,0,4,3,21,-17,2,"NOV 22, 2017",0.471,3,0.6,2
53,22017,201142,0021700231,,GSW @ PHI,W,33,11,20,,6,,6,0.667,0,4,4,3,2,2,4,0,27,-10,1,"NOV 18, 2017",0.55,1,0.167,4
54,22017,201142,0021700215,,GSW @ BOS,L,35,9,18,,5,,4,1.0,1,2,3,3,1,2,3,2,24,-6,1,"NOV 16, 2017",0.5,2,0.4,4
55,22017,201142,0021700199,,GSW vs. ORL,W,30,9,18,,4,,3,1.0,0,7,7,8,0,0,2,2,21,11,1,"NOV 13, 2017",0.5,0,0.0,3
56,22017,201142,0021700184,,GSW vs. PHI,W,28,11,18,,6,,4,1.0,1,4,5,4,2,2,4,2,29,24,1,"NOV 11, 2017",0.611,3,0.5,4
57,22017,201142,0021700148,,GSW vs. MIA,W,33,5,13,,6,,10,1.0,0,8,8,6,1,3,1,3,21,23,1,"NOV 06, 2017",0.385,1,0.167,10
58,22017,201142,0021700135,,GSW @ DEN,W,29,9,13,,8,,3,1.0,1,6,7,7,0,2,4,1,25,28,1,"NOV 04, 2017",0.692,4,0.5,3
59,22017,201142,0021700117,,GSW @ SAS,W,35,9,18,,4,,4,1.0,0,8,8,5,0,3,2,5,24,14,2,"NOV 02, 2017",0.5,2,0.5,4
60,22017,201142,0021700100,,GSW @ LAC,W,29,7,11,,3,,3,1.0,0,7,7,4,0,0,1,3,19,18,2,"OCT 30, 2017",0.636,2,0.667,3
61,22017,201142,0021700091,,GSW vs. DET,L,36,10,14,,7,,6,0.833,1,5,6,4,0,2,3,0,28,11,1,"OCT 29, 2017",0.714,3,0.429,5
62,22017,201142,0021700075,,GSW vs. WAS,W,39,9,20,,9,,9,1.0,3,8,11,6,1,2,4,2,31,4,1,"OCT 27, 2017",0.45,4,0.444,9
63,22017,201142,0021700063,,GSW vs. TOR,W,38,11,20,,6,,6,0.667,0,4,4,5,1,0,1,2,29,7,1,"OCT 25, 2017",0.55,3,0.5,4
64,22017,201142,0021700045,,GSW @ DAL,W,33,9,15,,6,,4,0.75,0,8,8,6,0,1,2,1,25,14,1,"OCT 23, 2017",0.6,4,0.667,3
65,22017,201142,0021700033,,GSW @ MEM,L,40,11,24,,9,,6,0.5,2,11,13,3,1,3,6,2,29,-2,1,"OCT 21, 2017",0.458,4,0.444,3
66,22017,201142,0021700025,,GSW @ NOP,W,38,9,18,,6,,1,1.0,0,8,8,2,1,7,5,3,22,5,0,"OCT 20, 2017",0.5,3,0.5,1
67,22017,201142,0021700002,,GSW vs. HOU,L,38,7,15,,5,,5,0.8,1,4,5,7,0,4,8,4,20,11,1,"OCT 17, 2017",0.467,2,0.4,4
0,22018,201142,0021801225,,GSW @ MEM,L,18,7,10,,2,,7,1.0,0,0,0,6,1,0,0,1,21,-9,1,"APR 10, 2019",0.7,0,0.0,7
1,22018,201142,0021801205,,GSW vs. LAC,W,28,6,7,,2,,4,0.75,0,4,4,7,1,1,1,1,16,19,1,"APR 07, 2019",0.857,1,0.5,3
2,22018,201142,0021801191,,GSW vs. CLE,W,37,7,14,,3,,0,0.0,0,5,5,8,1,1,2,2,15,5,1,"APR 05, 2019",0.5,1,0.333,0
3,22018,201142,0021801179,,GSW @ LAL,W,29,5,7,,4,,2,1.0,0,6,6,8,0,0,6,3,15,37,1,"APR 04, 2019",0.714,3,0.75,2
4,22018,201142,0021801164,,GSW vs. DEN,W,21,9,13,,5,,1,1.0,0,3,3,6,0,2,0,1,21,12,1,"APR 02, 2019",0.692,2,0.4,1
5,22018,201142,0021801150,,GSW vs. CHA,W,27,5,5,,1,,0,0.0,0,2,2,9,0,0,3,1,11,34,1,"MAR 31, 2019",1.0,1,1.0,0
6,22018,201142,0021801132,,GSW @ MIN,L,42,8,22,,9,,6,0.833,0,12,12,7,0,2,3,4,23,14,1,"MAR 29, 2019",0.364,2,0.222,5
7,22018,201142,0021801118,,GSW @ MEM,W,35,12,13,,1,,3,1.0,1,8,9,5,2,0,2,2,28,30,1,"MAR 27, 2019",0.923,1,1.0,3
8,22018,201142,0021801101,,GSW vs. DET,W,35,5,6,,2,,4,0.75,0,5,5,11,1,0,2,4,14,-7,1,"MAR 24, 2019",0.833,1,0.5,3
9,22018,201142,0021801092,,GSW vs. DAL,L,29,9,25,,8,,7,1.0,0,5,5,4,0,0,1,2,25,-26,1,"MAR 23, 2019",0.36,0,0.0,7
10,22018,201142,0021801079,,GSW vs. IND,W,28,6,9,,4,,2,1.0,0,3,3,6,1,3,4,1,15,26,1,"MAR 21, 2019",0.667,1,0.25,2
11,22018,201142,0021801062,,GSW @ MIN,W,35,7,13,,6,,0,0.0,0,2,2,9,1,0,2,0,17,-3,1,"MAR 19, 2019",0.538,3,0.5,0
12,22018,201142,0021801055,,GSW @ SAS,L,36,9,18,,4,,6,1.0,0,5,5,3,0,0,3,5,24,-11,1,"MAR 18, 2019",0.5,0,0.0,6
13,22018,201142,0021801000,,GSW vs. PHX,L,30,9,17,,4,,8,0.75,0,2,2,3,2,0,3,2,25,10,1,"MAR 10, 2019",0.529,1,0.25,6
14,22018,201142,0021800984,,GSW vs. DEN,W,36,10,15,,2,,4,1.0,0,4,4,6,0,2,0,3,26,23,1,"MAR 08, 2019",0.667,2,1.0,4
15,22018,201142,0021800964,,GSW vs. BOS,L,31,5,16,,5,,10,0.8,0,2,2,2,1,0,5,2,18,-20,1,"MAR 05, 2019",0.313,0,0.0,8
16,22018,201142,0021800938,,GSW @ PHI,W,37,11,24,,7,,14,0.714,0,5,5,5,0,0,4,0,34,11,1,"MAR 02, 2019",0.458,2,0.286,10
17,22018,201142,0021800915,,GSW @ MIA,L,39,9,21,,12,,10,0.8,0,5,5,5,0,2,2,3,29,3,1,"FEB 27, 2019",0.429,3,0.25,8
18,22018,201142,0021800897,,GSW @ CHA,W,36,7,15,,9,,2,1.0,0,7,7,4,1,0,1,2,20,-4,1,"FEB 25, 2019",0.467,4,0.444,2
19,22018,201142,0021800892,,GSW vs. HOU,L,38,11,19,,7,,6,0.667,1,3,4,3,0,2,2,1,29,5,1,"FEB 23, 2019",0.579,3,0.429,4
20,22018,201142,0021800871,,GSW vs. SAC,W,37,10,20,,5,,7,1.0,1,8,9,4,1,7,3,4,28,7,1,"FEB 21, 2019",0.5,1,0.2,7
21,22018,201142,0021800862,,GSW @ POR,L,33,12,17,,4,,6,0.833,2,2,4,2,0,3,1,4,32,-6,1,"FEB 13, 2019",0.706,3,0.75,5
22,22018,201142,0021800852,,GSW vs. UTA,W,37,11,19,,6,,7,0.714,0,2,2,7,0,0,0,1,28,11,1,"FEB 12, 2019",0.579,1,0.167,5
23,22018,201142,0021800838,,GSW vs. MIA,W,37,16,24,,7,,10,0.6,0,6,6,4,0,1,3,2,39,-1,1,"FEB 10, 2019",0.667,1,0.143,6
24,22018,201142,0021800822,,GSW @ PHX,W,34,6,11,,3,,10,0.8,1,7,8,3,0,0,4,2,21,-1,1,"FEB 08, 2019",0.545,1,0.333,8
25,22018,201142,0021800810,,GSW vs. SAS,W,29,9,13,,4,,2,1.0,0,8,8,9,2,0,0,1,23,28,1,"FEB 06, 2019",0.692,3,0.75,2
26,22018,201142,0021800782,,GSW vs. LAL,W,35,8,13,,2,,5,1.0,1,4,5,11,0,0,2,1,21,18,1,"FEB 02, 2019",0.615,0,0.0,5
27,22018,201142,0021800768,,GSW vs. PHI,L,38,11,24,,8,,2,1.0,2,2,4,4,2,0,1,3,25,-5,1,"JAN 31, 2019",0.458,1,0.125,2
28,22018,201142,0021800745,,GSW @ IND,W,30,7,21,,5,,1,1.0,2,1,3,7,0,0,3,2,16,22,1,"JAN 28, 2019",0.333,1,0.2,1
29,22018,201142,0021800732,,GSW @ BOS,W,39,10,23,,4,,13,0.923,0,9,9,3,0,2,4,3,33,12,1,"JAN 26, 2019",0.435,1,0.25,12
30,22018,201142,0021800716,,GSW @ WAS,W,37,9,18,,4,,2,1.0,0,2,2,5,2,3,4,1,21,15,1,"JAN 24, 2019",0.5,1,0.25,2
31,22018,201142,0021800701,,GSW @ LAL,W,30,8,13,,2,,4,0.75,0,6,6,4,0,3,2,1,20,25,1,"JAN 21, 2019",0.615,1,0.5,3
32,22018,201142,0021800676,,GSW @ LAC,W,35,8,13,,7,,9,0.667,0,7,7,5,2,2,5,4,24,9,1,"JAN 18, 2019",0.615,2,0.286,6
33,22018,201142,0021800663,,GSW vs. NOP,W,38,10,24,,10,,5,1.0,2,13,15,4,2,1,3,3,30,16,1,"JAN 16, 2019",0.417,5,0.5,5
34,22018,201142,0021800655,,GSW @ DEN,W,30,11,15,,7,,0,0.0,0,4,4,6,1,1,1,2,27,25,1,"JAN 15, 2019",0.733,5,0.714,0
35,22018,201142,0021800642,,GSW @ DAL,W,38,10,21,,4,,7,0.857,0,7,7,5,1,2,2,2,28,6,1,"JAN 13, 2019",0.476,2,0.5,6
36,22018,201142,0021800629,,GSW vs. CHI,W,28,7,11,,3,,6,1.0,0,4,4,5,1,1,1,1,22,42,1,"JAN 11, 2019",0.636,2,0.667,6
37,22018,201142,0021800605,,GSW vs. NYK,W,30,7,14,,7,,9,0.889,1,5,6,6,0,2,6,2,24,26,1,"JAN 08, 2019",0.5,2,0.286,8
38,22018,201142,0021800583,,GSW @ SAC,W,39,11,20,,7,,5,0.8,0,5,5,9,0,2,1,2,29,10,1,"JAN 05, 2019",0.55,3,0.429,4
39,22018,201142,0021800565,,GSW vs. HOU,L,42,10,23,,5,,5,1.0,0,7,7,3,0,1,2,0,26,4,1,"JAN 03, 2019",0.435,1,0.2,5
40,22018,201142,0021800548,,GSW @ PHX,W,30,8,14,,4,,9,0.667,0,2,2,4,0,0,4,1,25,21,1,"DEC 31, 2018",0.571,3,0.75,6
41,22018,201142,0021800534,,GSW @ POR,W,34,10,19,,1,,6,0.833,0,2,2,5,1,1,6,1,25,3,1,"DEC 29, 2018",0.526,0,0.0,5
42,22018,201142,0021800516,,GSW vs. POR,L,42,11,23,,7,,4,0.5,1,9,10,11,1,1,2,3,26,1,1,"DEC 27, 2018",0.478,2,0.286,2
43,22018,201142,0021800500,,GSW vs. LAL,L,37,5,13,,8,,8,1.0,0,7,7,7,1,0,1,2,21,-11,1,"DEC 25, 2018",0.385,3,0.375,8
44,22018,201142,0021800494,,GSW vs. LAC,W,38,10,19,,7,,15,0.8,0,12,12,5,1,3,1,2,35,13,1,"DEC 23, 2018",0.526,3,0.429,12
45,22018,201142,0021800484,,GSW vs. DAL,W,37,9,18,,5,,8,1.0,2,10,12,8,0,1,5,2,29,1,1,"DEC 22, 2018",0.5,3,0.6,8
46,22018,201142,0021800464,,GSW @ UTA,L,36,10,23,,7,,9,0.889,1,6,7,2,0,1,5,2,30,-6,1,"DEC 19, 2018",0.435,2,0.286,8
47,22018,201142,0021800449,,GSW vs. MEM,W,33,7,15,,3,,8,1.0,0,3,3,5,0,2,2,0,23,14,1,"DEC 17, 2018",0.467,1,0.333,8
48,22018,201142,0021800428,,GSW @ SAC,W,37,9,20,,8,,12,0.917,2,6,8,8,0,0,4,1,33,23,1,"DEC 14, 2018",0.45,4,0.5,11
49,22018,201142,0021800415,,GSW vs. TOR,L,33,13,22,,4,,2,1.0,0,7,7,5,0,0,5,2,30,-10,1,"DEC 12, 2018",0.591,2,0.5,2
50,22018,201142,0021800400,,GSW vs. MIN,W,35,7,15,,7,,4,1.0,1,4,5,3,3,0,2,1,22,9,1,"DEC 10, 2018",0.467,4,0.571,4
51,22018,201142,0021800377,,GSW @ MIL,W,37,3,14,,6,,4,1.0,0,8,8,6,1,0,7,3,11,5,1,"DEC 07, 2018",0.214,1,0.167,4
52,22018,201142,0021800355,,GSW @ CLE,W,34,9,16,,7,,4,0.75,0,10,10,9,1,2,4,1,25,22,1,"DEC 05, 2018",0.563,4,0.571,3
53,22018,201142,0021800344,,GSW @ ATL,W,34,10,13,,3,,8,0.875,0,5,5,8,2,0,5,2,28,31,1,"DEC 03, 2018",0.769,1,0.333,7
54,22018,201142,0021800331,,GSW @ DET,L,40,9,19,,7,,9,1.0,0,6,6,7,0,2,2,3,28,-5,1,"DEC 01, 2018",0.474,1,0.143,9
55,22018,201142,0021800316,,GSW @ TOR,L,43,18,31,,7,,12,0.917,3,8,11,6,0,0,1,4,51,-5,1,"NOV 29, 2018",0.581,4,0.571,11
56,22018,201142,0021800300,,GSW vs. ORL,W,40,16,33,,10,,13,1.0,0,6,6,9,2,2,4,4,49,13,1,"NOV 26, 2018",0.485,4,0.4,13
57,22018,201142,0021800285,,GSW vs. SAC,W,40,13,26,,8,,17,0.941,1,12,13,7,0,2,7,3,44,3,1,"NOV 24, 2018",0.5,2,0.25,16
58,22018,201142,0021800277,,GSW vs. POR,W,38,13,21,,5,,5,0.8,1,8,9,7,2,3,6,3,32,23,1,"NOV 23, 2018",0.619,2,0.4,4
59,22018,201142,0021800264,,GSW vs. OKC,L,35,11,22,,5,,4,1.0,1,13,14,3,0,3,6,2,27,-16,1,"NOV 21, 2018",0.5,1,0.2,4
60,22018,201142,0021800238,,GSW @ SAS,L,37,8,25,,8,,10,0.9,1,9,10,6,2,1,3,1,26,-19,1,"NOV 18, 2018",0.32,1,0.125,9
61,22018,201142,0021800232,,GSW @ DAL,L,37,11,24,,4,,11,0.909,0,4,4,3,0,1,4,4,32,-13,1,"NOV 17, 2018",0.458,0,0.0,10
62,22018,201142,0021800213,,GSW @ HOU,L,30,6,15,,2,,8,1.0,1,4,5,2,0,1,2,1,20,-11,1,"NOV 15, 2018",0.4,0,0.0,8
63,22018,201142,0021800201,,GSW vs. ATL,W,37,9,23,,3,,11,1.0,0,6,6,3,2,1,4,3,29,-7,1,"NOV 13, 2018",0.391,0,0.0,11
64,22018,201142,0021800198,,GSW @ LAC,L,39,10,24,,4,,13,0.846,1,10,11,10,1,2,4,6,33,4,1,"NOV 12, 2018",0.417,2,0.5,11
65,22018,201142,0021800182,,GSW vs. BKN,W,30,9,15,,1,,9,1.0,1,4,5,11,2,1,2,0,28,14,1,"NOV 10, 2018",0.6,1,1.0,9
66,22018,201142,0021800166,,GSW vs. MIL,L,31,6,15,,2,,5,0.8,0,5,5,9,0,1,6,1,17,-28,1,"NOV 08, 2018",0.4,1,0.5,4
67,22018,201142,0021800147,,GSW vs. MEM,W,32,7,11,,1,,8,1.0,0,6,6,6,1,0,0,0,22,25,1,"NOV 05, 2018",0.636,0,0.0,8
68,22018,201142,0021800124,,GSW vs. MIN,W,36,11,19,,5,,9,0.889,0,13,13,3,0,1,4,2,33,17,1,"NOV 02, 2018",0.579,3,0.6,8
69,22018,201142,0021800108,,GSW vs. NOP,W,40,10,17,,3,,3,0.667,0,5,5,8,2,0,2,0,24,12,1,"OCT 31, 2018",0.588,2,0.667,2
70,22018,201142,0021800091,,GSW @ CHI,W,28,5,9,,4,,3,1.0,0,2,2,7,1,1,0,2,14,45,1,"OCT 29, 2018",0.556,1,0.25,3
71,22018,201142,0021800083,,GSW @ BKN,W,39,11,20,,6,,11,0.909,0,8,8,6,1,1,3,0,34,-2,1,"OCT 28, 2018",0.55,2,0.333,10
72,22018,201142,0021800068,,GSW @ NYK,W,36,17,24,,9,,2,1.0,1,8,9,5,0,0,3,0,41,17,1,"OCT 26, 2018",0.708,5,0.556,2
73,22018,201142,0021800062,,GSW vs. WAS,W,32,13,18,,3,,3,1.0,0,8,8,7,1,1,3,0,30,26,1,"OCT 24, 2018",0.722,1,0.333,3
74,22018,201142,0021800047,,GSW vs. PHX,W,26,9,17,,3,,2,1.0,0,4,4,3,1,0,3,3,22,16,1,"OCT 22, 2018",0.529,2,0.667,2
75,22018,201142,0021800038,,GSW @ DEN,L,39,7,19,,4,,7,0.857,0,11,11,7,1,1,4,2,20,0,1,"OCT 21, 2018",0.368,0,0.0,6
76,22018,201142,0021800024,,GSW @ UTA,W,40,14,25,,1,,9,1.0,0,9,9,7,1,1,2,3,38,-1,1,"OCT 19, 2018",0.56,1,1.0,9
77,22018,201142,0021800002,,GSW vs. OKC,W,38,9,21,,5,,10,0.9,1,7,8,6,1,1,3,4,27,14,1,"OCT 16, 2018",0.429,0,0.0,9
0,22020,201142,0022001067,,BKN vs. CLE,W,29,8,10,,2,,6,1.0,0,8,8,13,0,0,2,2,23,29,1,"MAY 16, 2021",0.8,1,0.5,6
1,22020,201142,0022001060,,BKN vs. CHI,W,30,4,17,,6,,4,0.75,1,8,9,6,0,0,5,1,12,10,1,"MAY 15, 2021",0.235,1,0.167,3
2,22020,201142,0022001043,,BKN vs. SAS,W,29,4,10,,4,,6,1.0,0,7,7,7,0,3,1,0,14,9,1,"MAY 12, 2021",0.4,0,0.0,6
3,22020,201142,0022001036,,BKN @ CHI,W,32,9,13,,2,,3,0.667,0,4,4,8,1,3,2,2,21,7,1,"MAY 11, 2021",0.692,1,0.5,2
4,22020,201142,0022001015,,BKN @ DEN,W,41,9,14,,6,,13,0.923,0,11,11,7,2,2,5,1,33,1,1,"MAY 08, 2021",0.643,3,0.5,12
5,22020,201142,0022000998,,BKN @ DAL,L,36,7,21,,4,,6,1.0,1,8,9,3,1,1,2,4,20,-2,1,"MAY 06, 2021",0.333,0,0.0,6
6,22020,201142,0022000985,,BKN @ MIL,L,40,11,22,,8,,7,0.857,0,9,9,6,1,2,3,4,32,1,1,"MAY 04, 2021",0.5,4,0.5,6
7,22020,201142,0022000967,,BKN @ MIL,L,40,16,33,,13,,4,0.75,2,8,10,2,1,0,5,3,42,-8,1,"MAY 02, 2021",0.485,7,0.538,3
8,22020,201142,0022000944,,BKN @ IND,W,36,16,24,,4,,8,1.0,0,3,3,10,1,0,2,3,42,14,1,"APR 29, 2021",0.667,2,0.5,8
9,22020,201142,0022000930,,BKN @ TOR,W,33,5,7,,5,,4,1.0,0,10,10,4,2,2,3,1,17,15,1,"APR 27, 2021",0.714,3,0.6,4
10,22020,201142,0022000912,,BKN vs. PHX,W,28,12,21,,3,,8,0.875,0,6,6,4,2,1,1,1,33,11,1,"APR 25, 2021",0.571,2,0.667,7
11,22020,201142,0022000863,,BKN @ MIA,L,4,3,3,,2,,2,0.0,0,1,1,0,0,1,0,0,8,-3,1,"APR 18, 2021",1.0,2,1.0,0
12,22020,201142,0022000848,,BKN vs. CHA,W,30,8,12,,5,,6,1.0,0,3,3,11,0,1,4,3,25,-5,1,"APR 16, 2021",0.667,3,0.6,6
13,22020,201142,0022000817,,BKN @ MIN,W,27,11,15,,6,,6,0.833,0,4,4,4,0,0,4,1,31,32,1,"APR 13, 2021",0.733,4,0.667,5
14,22020,201142,0022000800,,BKN vs. LAL,L,24,8,17,,4,,5,1.0,1,6,7,5,0,1,8,0,22,-13,1,"APR 10, 2021",0.471,1,0.25,5
15,22020,201142,0022000779,,BKN vs. NOP,W,19,5,5,,2,,5,1.0,1,6,7,5,0,1,6,1,17,22,1,"APR 07, 2021",1.0,2,1.0,5
16,22020,201142,0022000409,,BKN @ GSW,W,33,8,19,,6,,4,0.75,0,5,5,6,0,2,4,0,20,22,1,"FEB 13, 2021",0.421,1,0.167,3
17,22020,201142,0022000345,,BKN vs. TOR,L,19,3,8,,3,,2,0.5,0,6,6,5,1,1,3,4,8,10,1,"FEB 05, 2021",0.375,1,0.333,1
18,22020,201142,0022000324,,BKN vs. LAC,W,38,11,13,,1,,5,1.0,0,9,9,0,0,1,5,3,28,-8,1,"FEB 02, 2021",0.846,1,1.0,5
19,22020,201142,0022000310,,BKN @ WAS,L,38,11,19,,4,,13,1.0,0,7,7,6,2,1,5,4,37,6,1,"JAN 31, 2021",0.579,2,0.5,13
20,22020,201142,0022000274,,BKN @ ATL,W,42,13,26,,7,,4,0.75,1,4,5,2,0,2,1,2,32,-2,1,"JAN 27, 2021",0.5,3,0.429,3
21,22020,201142,0022000260,,BKN vs. MIA,W,38,6,21,,12,,6,0.833,0,13,13,5,1,2,1,1,20,11,1,"JAN 25, 2021",0.286,3,0.25,5
22,22020,201142,0022000244,,BKN vs. MIA,W,37,11,19,,7,,6,0.833,1,3,4,4,0,2,4,4,31,6,1,"JAN 23, 2021",0.579,4,0.571,5
23,22020,201142,0022000216,,BKN @ CLE,L,50,12,25,,9,,13,0.846,1,11,12,8,1,4,2,2,38,2,1,"JAN 20, 2021",0.48,3,0.333,11
24,22020,201142,0022000209,,BKN vs. MIL,W,36,10,21,,4,,9,0.889,0,9,9,6,0,2,3,5,30,0,1,"JAN 18, 2021",0.476,2,0.5,8
